199836	keenan.jacobs	3
197370	katlyos	3
199221	jacinto.gislason	3
199822	andrew_hahn	0
198287	vivien.schroeder	0
197393	marljz	0
195195	leonard.veum	3
196315	lloyd_carroll	3
196571	emam	3
196940	nia_von	0
198876	ramoop	3
197857	barrett.kerluke	3
197932	enriqvn	0
199723	darwin.labadie	0
195849	adelnr	0
199614	louitm	0
196488	macie_bauch	0
196214	elinpp	3
196324	kacie_quigley	3
196426	sylvia.wolff	3
196743	else.ankunding	3
199443	jordan.turner	0
196299	eriberur	0
199314	yasmin_brown	3
199398	yoshiko.bradtke	3
195191	wilbetp	3
197422	valljo	3
198302	alexandfr	3
196610	marcellus_collies	0
195287	birdie.jenkins	3
195280	esperaoaf	0
196759	corene.bayer	0
196815	devyn.beer	3
198416	marjolaion	0
198873	zipw	3
199430	habz	3
195804	estevbw	0
195687	raymond.runolfon	0
197148	rafaela_jacobson	3
197480	ilene.cronin	3
198650	kaden.bergstrom	3
197138	tod_parker	0
199704	cany	0
199907	brionok	0
195209	morgan.borer	0
198892	nimu	0
198997	bernie.cummerata	3
197217	loreobk	3
195393	dedrjh	3
195256	florine_torp	3
196888	erick_mayert	0
195855	wymbk	3
197254	bryce.prosacco	3
198434	carrjk	3
198951	milfosi	0
199373	damica	3
196850	taylqi	0
195077	yazmin.abbott	0
197007	zackasy	0
195377	felicity_koepp	0
197051	leanpt	0
198719	emetl	3
198697	mona_kunde	3
199765	melody.monahan	0
197783	emmfw	0
197503	judspx	3
196142	viva_bailey	0
196341	loog	3
196701	nannie.jones	0
196062	keven_wiza	3
199946	elbetd	3
197063	mckenzjj	3
199620	louvenia_bednar	0
198124	rashawn.wisoky	0
196646	dorcci	0
196688	caleb_collint	3
196970	broxl	3
197829	thereum	3
196847	loraine_hilll	3
198768	elfrieda.herman	3
196327	tevin.sanford	0
195074	derridp	0
199140	efren.kub	0
199795	layoi	3
196484	adele.beahao	0
199194	willow.farrell	0
196644	elvkz	0
197836	derpx	0
195817	alepf	0
198414	alexzandfx	3
195684	bradlge	3
196654	barpx	3
198109	jewemz	3
196130	haskell_turcotte	3
198811	lauretta_weimann	3
196035	mervin.christiansen	3
198040	aurelia_bashirian	0
197177	ernesto.donnelly	0
199066	johnpavp	3
199671	camille.dickens	3
198660	jacynthe_thiel	0
197008	flpy	3
197676	lora_kemmer	0
196000	lane.green	0
195333	mathibs	3
198478	connjk	0
197620	felkd	0
196246	eloise_vandervort	3
197147	buck.lockman	3
196953	winnifred_kreiger	0
196215	kysi	0
199436	cyrvy	0
197821	jejl	3
199681	robervx	0
197614	elva.dare	0
198618	shanizn	0
196593	maje	3
196622	bpad	3
198528	rigoberuv	3
197178	jaida.jacobson	0
198087	willicg	0
197329	mfd	3
195514	aglbj	3
196097	jordy.mcglynn	0
199988	cadfo	3
197667	elfrieda.wilderman	3
197375	rae_hettinger	3
198122	icjf	3
197044	ulises.harris	3
199529	kallie.effertz	3
197851	gloria_lehner	3
196916	afton_wolff	3
197251	frederique.leuschke	0
195002	stacge	0
199829	angelica_beahan	3
196996	christine.zboncak	3
195891	heather_stark	0
196570	dominiqvm	3
199092	karlgm	3
197382	devin_hirthe	3
199467	devbx	0
195680	anastacjy	3
199378	zetui	3
195141	kayleigh.grant	0
196178	ona.jenkins	0
198154	miouri_quitzon	0
195858	kaley_orn	3
197314	tara_hettinger	3
196180	gino_kling	3
198314	eleog	0
198107	demarco_pfeffes	0
196042	vergie.torp	3
197236	chanelle.connelly	3
199411	laurianne_wunsch	3
198388	cathrzr	0
195851	itzfr	3
196387	shembu	0
198527	alhy	0
196516	donald_lehner	0
197264	greg_yundt	0
197938	clotilde_beer	0
195148	cristobbq	0
199918	ashton.langworth	0
198899	deondsg	0
198432	claudior	0
195194	lavinia_tromp	0
195783	ravs	0
195396	mertie.dietrich	0
197707	laverow	3
195010	hailjo	0
197801	aurellg	3
197910	jensen_friesen	3
196995	waylpz	3
199464	chandler.pfeffer	3
196078	torgg	3
196931	rebeka.bergnaum	0
197994	janies	3
197353	cleta_corkery	3
199638	alfrefr	0
199913	myles.prosacco	3
196663	germbs	0
199177	vincenzo.prohaska	0
198447	waino.blick	0
196262	kamren_mcglynn	0
198325	artusy	3
198628	stephan.corkery	3
196375	branii	0
197145	evapb	3
195242	deshawn_ko	0
197115	meta.boyle	0
198135	rsc	0
199059	elofc	3
199431	doris.ankunding	0
199603	raul.davis	3
199483	anastasjd	0
195237	kelton_cruickshank	3
199502	keelfv	3
196386	malinda_wolf	3
196503	jamir_king	3
199901	hudsqg	0
197615	zuma	3
199192	elyse.ruel	3
196775	sanfosj	0
199951	webster.bruen	0
197725	jazmyn.heaney	0
197551	barton_lynch	3
195574	geovany_cormier	0
198895	eli.beahan	0
199566	luelmb	0
197868	cleveland_johnston	3
197536	cecile_gislason	0
199175	dixjj	3
195300	gerhasj	0
195344	dominiqvl	3
195055	geovanpx	0
197132	odjk	0
195103	gje	3
199426	justina.sporer	3
197183	maybelmk	0
195744	garlaol	0
199315	malacir	0
195919	harmopn	3
198350	donavc	3
199118	kelvin_kshlerin	0
195710	floyd_hagenes	0
197248	liza.schroeder	3
198028	madelyn.kub	3
195125	panud	0
197242	ernestipk	3
199851	isaac_jacobi	0
198991	hipolito_connelly	0
199929	mikayla.klocko	0
199459	keagby	0
195220	beryl_willms	0
199551	friedrich.altenwerth	3
198168	adaline_ankunding	0
197875	keend	3
196225	keelfu	3
195549	lazaro.sipes	3
199091	tamara.fritsch	0
195017	marcenf	3
197090	trudie.renner	0
198561	jules.stark	3
199477	kendse	3
199350	gujp	3
195789	declan_bode	0
197025	dallin.jast	3
199365	leda_hickle	3
196769	gipe	3
196160	colin_hayes	0
196303	virginie_oconnelm	3
196907	glennie_gusikowski	3
198212	ulicgc	3
197593	clevelaoi	0
199869	bartpw	0
197318	ron.hagenes	3
197951	wellingtqf	3
196807	june.kerlukf	0
199684	meagby	3
199354	walker.quitzon	3
196438	rudy.nolan	3
199940	thhc	3
199105	cheyenne_stamm	0
199155	justus_green	3
195252	tavarfx	3
198100	rebelr	3
196221	abe_altenwerth	0
195341	lacey_aufderhar	3
197515	gladzx	3
197349	kiol	3
197763	christipu	3
195196	tony.quigley	0
195510	laiml	3
195661	ephrajs	3
195847	angfu	3
195906	hermaoy	0
199291	adolph_ankunding	3
198882	rachael_heathcote	0
198715	humberto_harvey	0
197066	edos	3
197311	jakayml	3
198072	alcw	3
196275	exg	0
195737	ike.schuster	3
197920	santpx	3
197086	kamrfv	0
198128	jarre	0
198326	janea_little	3
197096	jaqz	0
197796	raymundo.wolff	0
197196	sabryna.gottlieb	0
196355	sydol	3
199532	madonna.kuhn	0
198444	isom.green	0
198948	izaiah.greenholt	3
196456	odjj	0
199650	forrest.bruen	0
199992	karl.hoppe	0
198353	jensen.hane	0
197946	lonzo_fritsch	3
197339	natalia.ko	0
196296	jimmie.hoppe	3
198110	addjm	0
197508	angvu	3
195445	norrjs	3
195166	stelme	3
198711	viwp	3
198630	mollje	0
195495	porter.koepp	3
195352	lydia.grady	0
197169	bonnjn	0
196657	scotuw	0
195956	bobbju	3
197963	trisha.dietrich	3
197344	hortentp	0
198814	shanqx	0
196389	hollkv	0
198036	tia_lowe	3
199123	michemn	0
195859	trevpx	3
199817	zoge	0
197404	lionel.fadel	3
195022	kenneuq	3
195785	edmond_roob	3
196587	rilge	0
197326	chandler_veum	3
198622	coreoi	3
195810	jeff_littel	3
199969	nikki.spencer	3
195153	maxie.tillman	3
197089	imelef	3
199801	marianpd	3
197882	luciwa	3
198970	eudosc	3
196597	regan.kuhic	3
199955	bropx	0
197055	wimr	0
198459	leeo	3
196994	susaoj	3
198603	teresa_stanton	0
199731	jose_kuphal	0
195379	delia_rosenbaum	0
197071	ines_schimmel	3
198435	retie	3
198515	henrietui	3
199285	lito	0
195421	deqc	0
199870	orvbz	0
198412	elmore_rosenbaum	0
195728	valentipd	0
196298	estebbs	0
195712	velma.sawayn	0
196401	ru.carter	0
199990	shyann.reichert	3
199097	alexandriog	3
199750	nobx	3
195519	zadx	3
198910	gerson.marks	3
198144	ardfo	0
199772	crwi	0
195955	keypp	0
195784	heiei	3
199025	peren	3
197601	roxane.towne	3
195959	mbax	0
199252	bella_grimes	0
195905	hollis.rath	0
199381	alispt	0
196519	rylee.sauer	3
198551	clawa	0
199307	cordeljk	3
198511	marquis_ohara	3
196419	kristicc	3
199336	marilou.bergnaum	3
196858	nimt	3
198169	leo_collier	0
196616	tanner.dubuque	3
198379	perem	3
195187	fannjk	0
196122	lucy_kemmer	0
196393	hellfr	0
198744	autumn_terry	3
197312	trenton_erdman	0
198051	griffin_robel	0
195504	donavon.kub	3
196263	nosk	3
199143	august.casper	3
199068	lisa_macejkovic	3
196349	georht	3
197421	jerry_nicolas	3
195843	vernie_legros	3
196116	rubzh	3
196765	judbm	0
195076	jasmin_kerluke	0
196181	kaitljn	0
197742	jangh	3
195767	nola.bergnaum	3
196472	queen_kuphal	3
196753	erln	0
198482	waltpz	0
195818	joy.strackf	0
197295	hpab	0
195486	myrl.daniel	3
199741	antonette.flatley	0
196487	carolyne.wilkinson	3
196799	patrick.bednar	0
195198	maxiqi	0
197604	sheila.schamberges	0
199387	mitchemn	3
199934	joaquin.buckridge	0
195590	freeda.hudson	3
197297	sonia.wolff	3
195984	korgj	0
196413	lenore.hilpert	3
197939	rofp	0
199348	danielny	3
197937	dax.cummeratb	3
197556	riley_klocko	3
198262	roberta.fritsch	0
196647	laurence.zemlak	3
195838	kieran_schiller	3
198721	wasp	3
196811	reagan_wyman	3
196623	rilgf	0
197586	mariuap	0
195730	elisa.douglas	0
196395	magali.kunde	3
196561	nikolbo	0
196897	lon_torphy	3
197770	caitlyn.emard	0
195693	laron_powlowski	0
197731	maximilibs	0
198676	conngc	0
195457	thelna	0
199724	jett.bartoletti	3
196758	christelly	3
196951	rozella_bartell	0
197284	abdigb	3
195759	oren.adams	0
195146	kallie_hackett	0
199657	vern_predovic	0
198854	percy_larson	3
196804	orion_monahan	0
196952	bridgge	3
199848	penelope.marquardt	0
199678	emiod	0
199558	reyog	0
196520	hailee.stamm	3
197815	felicji	3
196585	darft	3
197061	lexie_kunde	3
195230	ayljx	0
196785	miltpt	0
198451	alhx	0
199902	ceasbu	0
196166	lia.hintz	0
197109	lemqn	3
196803	jedidiah.king	0
196102	ola.jenkins	0
199639	adalion	3
198809	jegg	0
196029	jerrpp	3
199153	buford.huels	3
195121	amya.donnelly	3
197559	brenna.bauch	0
199531	presley.christiansen	0
196090	isidsv	3
197771	curtis.goyette	3
197839	nyasia_wiegand	3
197036	bernard.lakio	3
199660	matilfn	0
198706	jack.braun	3
196289	arnaldo_anderson	3
196486	nedsh	0
195284	estebbr	3
197053	damt	3
196094	jhv	0
199739	milan.eichmann	3
199395	elyty	0
197244	lorna_mosciski	3
197252	remington.hamill	0
198120	shanky	0
195896	calista.huels	3
196936	romby	0
199128	domingo_brekke	3
195484	kutg	0
196791	ivy.runolfsdottir	3
196161	gregb	3
199683	amerifl	0
196232	fiona.kohles	0
198161	brenej	0
198057	gaston_labadie	0
198659	pedtc	0
199423	madge_miller	0
198878	zachariah.rutherford	3
195232	mohammbt	3
195531	jayce_rippin	0
195246	llozp	3
195701	brenna_wiegand	0
199361	corbjx	0
196797	libbjq	0
198890	aletha.simonis	3
197391	cheyannz	3
195997	candadi	3
195317	manlgk	3
195437	bertram_toy	3
196281	magg	3
197012	alvena.glover	3
198840	geovany_swaniawski	3
196340	elda.boehm	0
197158	hbk	3
197328	kris.hilpert	3
199572	geovanqa	0
197915	astrjh	0
196151	christiaod	3
199578	alvis_hansen	0
197754	vergju	3
197386	rosalzn	0
196712	rodrihu	3
198159	alhw	0
195749	chadrids	0
198020	della_hoppe	0
199450	mason_pacocha	3
196944	trycjf	3
199451	emely.robel	3
197407	stuasv	0
198654	bernaso	3
196491	kamren_crona	3
199338	kamrfw	0
198908	spencer_borer	3
196209	shyann.lindgren	3
199834	stacy_larkin	0
198725	trgp	0
196228	genovewg	3
197658	orlo_nolan	3
196698	bonnjm	3
195635	brenda.moore	0
196770	vinceobr	3
196693	robbjm	3
198582	velma_marks	0
197942	arlene.kiehn	0
199690	kynh	3
199590	citlalli.ferry	3
199211	gardnfy	0
197116	caandre_bartoletti	3
198969	ewame	0
195970	kaitlzw	3
196119	destany_ratke	3
195387	laurends	0
198731	afton_mitchell	0
196873	tavares.predovic	0
198524	bertraow	3
195632	lennjs	3
199644	bill_hills	3
197340	gudrwc	0
196545	kacey.kling	3
199928	lojx	3
198962	dustin.rowe	0
198686	mff	0
195450	arvfu	0
195778	anabfq	3
197897	dashaxu	0
199253	elisabeth_pfeffer	3
196277	alytc	3
198994	isidro_weimann	3
195479	arifq	0
197168	rhianna_schmidt	3
199296	zelnu	3
195149	ari.roberts	0
195006	brenna_dubuque	3
199494	antone_hansen	0
198546	maddispx	0
198653	alfreda.rooc	0
198669	elwyn.dooley	3
195084	roslzw	0
197765	martjy	3
199838	eastgi	3
199597	ellipq	3
198826	zackasz	3
195316	jaedfq	0
195361	jaylin_stoltenberg	0
195616	myles_kuhn	3
197541	shankx	3
199645	isabfv	0
196687	sophia.parker	0
197694	mackenzie.johnston	3
196191	mellie.schiller	3
198995	litn	3
195602	elton_ernser	0
199011	clozq	3
196452	kellji	0
198772	elmose	0
195930	huntfv	0
197492	verlja	0
198583	caterina.stamm	0
195900	jarrod_larkin	3
195644	adrianok	3
197611	jonathon.pouros	3
198263	sterlioq	3
198360	timothy_will	3
199473	milton_ernser	0
195308	pietsv	0
199760	jasper.beatty	3
197188	jabasu	3
196795	chelsjf	0
199313	jalu	0
195715	dylbz	3
198141	dayne_schowalter	0
195561	arch.thiel	3
195176	kiera_mohr	3
196749	eli_legros	3
199958	thaddeus_kovacek	0
197456	jailyn.bednar	0
199666	savanna.will	3
197945	jason_howe	3
197159	luciovw	0
195328	tanzn	3
198816	dianna_zemlak	0
196667	esthfy	3
199265	caleigh.windler	0
195994	vaugix	0
197041	javifw	3
195840	alverta_gerlach	0
199898	ofelia_grady	3
196207	matfr	3
199117	alexandre_davis	3
195211	miracmn	0
196924	immanufw	3
196935	wilmer.yundt	0
199453	dortha_goodwin	3
195208	iscq	3
196577	jordy.gulgowski	0
198253	malinda_nienow	0
195878	elmo_schaden	0
197099	ramoom	0
195539	marlen_wunsch	0
199571	annetta.batz	0
198889	zetta.toz	0
197703	wilox	3
198270	elsa_welch	3
199478	bradfy	3
199514	dorrjq	3
195668	teresa_schinner	0
195165	tad.gleichner	3
197495	addispo	3
195760	karianop	0
198123	ashtzi	0
197675	donpr	3
195881	blanciv	0
197846	stacgg	0
195572	seamwa	3
198998	conner.kiehn	3
198250	lyor	0
198958	laury.schmidt	0
199004	esteban.larkin	0
198378	elvis.connelly	3
198861	tarzp	0
197271	stacgf	0
198076	pedro_walker	3
198247	dandre.macejkovic	0
198922	misafm	0
195231	jany.rutherford	0
198884	lyel	3
196898	ashleigh_adams	3
196455	piog	3
197325	erlioi	3
198833	ignacio_rempel	0
196093	alepg	0
196188	vivienoq	3
199446	marianna.marks	3
197727	albesv	3
197475	keshawa	3
198871	lawson_harber	3
198963	friec	3
199601	oceaoe	0
196249	sabioe	3
197553	julien.hansen	3
195155	tobka	3
197562	bruce_armstrong	3
196715	alec_walker	0
196231	tamasl	3
195791	bebr	3
199480	nimv	3
197918	cristobal_larson	3
195740	bridggd	0
195193	kristophgh	3
198324	edison.pouros	3
198030	nash_labadie	0
197278	abdullbf	0
196664	rock	0
198488	matilfm	3
199229	colleen_king	3
196398	topq	3
199022	rogelkc	0
197487	sanff	3
198392	norvce	3
197243	myrl_bashirian	3
197091	jermaine.goodwin	3
198880	makaylx	0
195278	bradford.windler	3
195257	malljk	3
195543	esmeralda.cummerata	0
199141	tyrell.spencer	3
198858	trinity_ortiz	3
197227	roselmb	3
198824	reubgd	0
195770	allen_walker	0
195752	merljp	0
199303	laurine_heel	3
195425	etha_schamberger	0
196836	jayde_ko	3
199998	madison_schulist	3
196589	carsqa	3
196950	kendamm	3
196261	eduareo	3
198433	zojk	3
196506	crystbw	3
198214	katherine_ullrich	3
196627	giovaoi	3
195030	ricardo.rohan	3
195392	isabelmw	3
199523	jillica	0
197323	julianol	3
196880	laurgx	3
195247	vilma.hayes	0
197212	lennjt	3
195271	elizabeum	3
195167	dave_hackett	3
198920	emkx	0
198509	davon.collier	0
199302	cortney.klocko	0
195094	katlynn_simonis	0
198235	dangenx	3
196805	lenore.bradtke	3
197872	schuylgc	0
196894	theodora.langworth	0
198689	kaet	3
199383	isabelmy	3
198208	trycjg	3
199272	shanfn	0
198457	stuasw	3
199029	oscar_tremblay	0
199825	kasgb	3
196578	stacey.yundt	3
197231	abigayle_padberg	3
196404	madison.daniel	3
197971	darzs	3
195629	oef	3
197049	hailgx	0
199345	jakayla_metz	0
195060	elya_bins	3
196550	anibal_dickens	3
196118	marlin.murray	0
198708	hobart_legros	3
195079	bridi	3
196611	susanog	0
198054	serena_grant	3
197451	maye_kautzer	3
195181	maritf	0
197795	zogd	3
196019	obie.heidenreich	0
195694	isaiah_yundt	3
198967	lila_halvorson	0
195452	sean.dickinson	0
199135	anps	3
199298	keegan.carroll	3
196238	geramp	3
199248	mitchemm	3
197788	spencer_swaniawski	3
195342	aliyah_ziemann	3
196061	evert_little	0
199088	deja_rohan	3
197392	breanpt	0
199857	kristoffs	0
196016	yasmioh	3
195949	agnes.bechtelar	3
195659	roosevemz	0
195286	guadalupe.schinner	0
196635	dejubu	3
197989	gardner_hyatt	3
199413	jayne.treutel	3
198847	joannie_swift	0
196906	naomi.jaskolski	3
198640	marioh	3
198394	stacgh	0
199963	paige.ritchie	0
198862	aniuk	3
197129	shaun.kohler	0
199018	aniul	3
199976	yolanda.spinkb	3
196683	coltfw	3
195550	rrz	3
195968	maximo_prohaska	3
195188	lillie_greenfelder	3
199389	alvis_johnson	3
199695	chauncgc	3
199036	kellhe	0
198026	wendell.cremin	0
199798	abbey_parisian	3
195439	westley_bosco	3
198975	carrie_leuschke	0
198687	alphontx	0
197383	reubgc	0
196070	meghan.goyette	3
197131	keanu.lind	0
195052	howemq	3
195218	magali.towne	3
197689	justfz	3
195675	blaze_yost	0
199125	janea_osinskj	3
198684	burnidf	0
199961	zosh	3
199888	justipi	3
196002	jovany.heathcotf	3
198146	jorge.kerluke	0
198859	noemie.kuhic	0
199257	miracmq	3
196149	conner_gutkowski	3
198596	oswald_satterfield	0
196514	molljd	0
199300	adriana.gleason	0
196521	delmer.jones	0
196082	lolita.mosciski	0
197107	gennaro.roob	0
197841	joshvj	0
196084	jeramie.strosin	3
195394	aubrgy	3
197146	brielmp	3
198095	savannah_steuber	0
196286	lexi_heidenreich	0
197845	josianne.balistreri	0
196653	jaisw	0
198000	bertraov	3
196721	lorena.kautzer	3
195048	cajq	3
197935	kira_frami	3
196788	jarrett_marvin	0
197906	jena_hegmann	3
195989	durward_leffler	0
196012	cynthia.buckridge	3
195908	rolljr	0
198902	bertram.nikolaus	3
197621	kaitlzx	3
197792	cinfa	0
196638	dean_sanford	3
198255	valentina.towne	3
198299	jules_labadie	3
199575	marge.champlin	0
198971	kelley.balistreri	3
196662	mbaz	3
198467	nels_renner	3
197814	ernesto.grimes	3
198530	zelns	0
195696	olen.hagenes	3
195622	broomv	0
198118	erling.thompson	3
198553	nicolette_emard	3
199427	zariz	0
196013	gerardo_roberts	0
196510	wilbert_cormier	3
196292	wiltpq	3
196825	hilario_ferry	0
195069	brofl	0
198769	hailie.price	0
196771	amaom	3
197388	enos_hilll	3
198685	rosalinel	3
197410	erik_terry	3
197576	ignacio.donnelly	0
197241	kenzc	3
198655	bennie_raynor	3
198303	dieia	3
197681	jaypl	3
198587	osbalex	3
199936	jerald_mueller	3
199534	agnes.feeney	3
197274	coltfx	3
195636	destinee_frami	3
198647	nzi	3
197000	tertj	3
198067	justina_fisher	0
196630	sister_skiles	3
197140	verner_flatley	0
196203	thereul	3
195541	jefftc	0
196300	jouv	3
196853	mermk	0
197046	winfiemq	3
196634	manuel.kerluke	0
197634	urigb	0
195774	anajy	3
198086	malaciq	3
197056	cynthia_abernathy	0
196417	hillard_pollich	3
199080	nyasjj	0
198397	breut	0
198782	violfx	0
199882	alvbn	3
198338	dominique.lubowitz	3
197485	daren_beer	0
196087	francesco.senger	3
195653	christopher.romaguera	0
198956	joanie_larson	0
196384	domenica_buckridge	0
199905	adela_deckow	0
199720	kristina_wolf	0
196962	rickgb	3
198505	art_mccullough	3
197844	helen_williamson	3
198429	patricjg	0
199408	tyra.kerluke	0
198069	arthvn	3
198423	chaz.hamill	0
197819	celestiqb	0
198182	marlqf	3
197563	vanfk	3
199138	lorenza.lind	3
199938	ttb	3
198615	matt.goodwin	0
199673	hailgz	0
198228	dampt	3
197786	rosario_eberu	0
198140	karelmi	0
195035	kaylkz	3
196708	kaycee_cormier	3
197214	charljh	0
196021	laney.parisian	0
199519	bobby.ortiz	3
198581	wilfrid.wisoky	3
197975	juwan.kuvalis	3
198003	layoh	0
197802	bropv	3
198950	hettie_howe	0
199754	maritza.powlowski	3
195470	wimq	3
198215	maurice.davis	3
196451	doymo	3
199808	dedric_hackett	3
196908	rosalfh	0
195691	reannx	3
199868	marlee.lynch	3
198747	alytd	3
195241	elsjr	0
199085	noemie.kuhn	3
197308	gilgd	3
197865	rafael_kautzer	0
197359	jamal_beer	0
195126	sadjf	0
199892	gregorio_labadie	3
197164	rosario.romaguera	0
195564	monvw	3
197185	rey.prosacco	3
195502	jaida.eichmano	3
197327	lourdes_brekke	3
196948	bridie_dare	0
195075	tiana_weimann	0
198465	aracely_kautzer	0
198904	tff	3
195356	lenots	3
197794	barpz	0
195277	georgianr	0
196786	everardo_mraz	0
197283	alexys_barton	0
199250	deondsh	0
199352	hollkx	0
199986	mitchemo	3
196867	horace.lebsack	0
195939	antonietta_feil	3
195583	gudrwb	3
199810	norwood.koch	0
198176	eve.anderson	0
198860	jace.klocko	0
195304	amina.kohler	0
198294	goldgc	0
196092	nadia.nader	0
197467	deborbn	0
196821	sarcu	0
199295	michgb	3
195540	wilfrjt	3
195507	pasquamn	3
198759	janbj	0
198537	richjn	3
197617	scotty_carroll	0
195768	wenez	3
196636	gregorio_denesik	0
197952	baby_skiles	3
195821	julius.haley	3
195019	aisha_ward	3
195711	jcv	0
199255	leonie.champlin	3
196235	ima_baumbach	0
198150	skye_mayes	0
199812	abnft	3
197835	emanufl	3
197149	xavier.ledner	3
198032	isabell_sauer	0
199032	taurean.effertz	3
196869	winnifred_pagac	3
197484	jaclzs	0
199038	koti	3
197317	gilge	3
195820	audra.auer	0
197369	aglae.luettgen	3
195005	luther_ullrich	3
198783	gwy	0
197301	scarlett_conn	0
198839	angie_hand	3
197220	triston.gerlach	0
198165	larvo	3
199063	tysh	3
195366	devin_reillz	0
199493	joaquin.barrowt	3
197222	kelljj	3
195719	caspgb	3
195576	edd_champlin	0
195133	oripv	0
198105	cheslgc	3
198300	juliet_ledner	0
195703	carley.hoppe	3
198792	kellen.williamson	3
198361	wilson.kautzer	0
197638	burdette.cruickshank	3
196143	alverta_romaguera	0
197544	gene.adams	3
195763	joelle.gaylord	3
199629	eli_ferry	0
198082	reedy	0
196778	sebastibz	0
199996	constance_nicolas	3
199649	geovanny.huel	3
196005	erwjx	0
196330	shaypk	0
197094	dell_rohan	0
198276	jayne_bednar	3
198786	lonie.kuhic	0
197988	lorine.dickens	0
196868	waiot	3
197258	alwg	3
198591	marlka	3
197827	melya.leffler	3
197434	llewellyn.kaulke	3
199800	eladio_pfannerstill	3
195435	bernardo_stracke	0
199113	keeley.mcglynn	0
198921	tabitha.spinka	0
199871	marina.parker	0
198220	lotl	3
195863	cecimy	0
196196	jacinus	0
195363	marcia.cain	3
198217	savanbt	0
198323	haromo	3
198935	violetuk	0
196617	calisuj	0
198941	peytqc	3
198807	elna.armstrong	0
195735	magf	0
198291	urban.mueller	0
196110	eilefs	3
198289	ralrc	0
199482	mervin_kub	3
198322	karelmj	3
196270	dusty.spences	3
